order_id,user_id,product_id,product_name,quantity,price,order_date,payment_method,city
1317,U034,P005,Earbuds,3,1999,2025-07-10 09:31:23,UPI,Mumbai
1318,U080,P005,Earbuds,2,1999,2025-07-11 03:58:18,Netbanking,Mumbai
1319,U033,P006,Charger,3,699,2025-07-27 06:31:17,COD,Chennai
1320,U024,P006,Charger,3,699,2025-07-25 01:16:37,Wallet,Pune
1321,U131,P003,Power Bank,1,999,2025-07-11 17:30:03,Netbanking,Bengaluru
1322,U080,P002,Mobile Cover,1,299,2025-07-17 00:22:44,Netbanking,Mumbai
1323,U197,P004,Smart Watch,1,3499,2025-07-12 19:30:32,Credit Card,Pune
1324,U036,P002,Mobile Cover,1,299,2025-07-16 05:53:20,Netbanking,Chennai
1325,U026,P005,Earbuds,3,1999,2025-07-26 20:12:04,COD,Pune
1326,U010,P006,Charger,2,699,2025-08-04 08:37:51,COD,Pune
1327,U034,P005,Earbuds,2,1999,2025-07-30 01:45:32,Credit Card,Mumbai
1328,U042,P002,Mobile Cover,3,299,2025-07-06 03:00:48,COD,Bengaluru
1329,U043,P006,Charger,2,699,2025-07-23 21:33:34,UPI,Mumbai
1330,U106,P003,Power Bank,3,999,2025-08-01 17:36:21,Credit Card,Chennai
1331,U114,P005,Earbuds,2,1999,2025-07-28 09:22:08,Wallet,Bengaluru
1332,U060,P005,Earbuds,1,1999,2025-07-24 00:09:59,Netbanking,Bengaluru
1333,U121,P007,Screen Guard,1,199,2025-07-06 11:03:30,Netbanking,Pune
1334,U174,P005,Earbuds,2,1999,2025-07-24 17:10:39,Wallet,Chennai
1335,U197,P003,Power Bank,2,999,2025-07-18 09:54:23,COD,Pune
1336,U136,P004,Smart Watch,1,3499,2025-07-23 07:09:13,Credit Card,Kolkata
1337,U155,P002,Mobile Cover,2,299,2025-07-21 03:14:45,UPI,Pune
1338,U165,P004,Smart Watch,2,3499,2025-07-10 14:48:34,COD,Pune
1339,U027,P006,Charger,3,699,2025-07-07 12:25:53,UPI,Hyderabad
1340,U073,P001,Bluetooth Speaker,1,1499,2025-07-23 19:12:09,Netbanking,Bengaluru
1341,U116,P005,Earbuds,1,1999,2025-07-07 15:48:08,Wallet,Hyderabad
1342,U024,P002,Mobile Cover,2,299,2025-07-28 20:10:18,Netbanking,Pune
1343,U007,P004,Smart Watch,1,3499,2025-07-13 04:47:32,Wallet,Hyderabad
1344,U129,P003,Power Bank,1,999,2025-07-26 15:57:03,Wallet,Kolkata
1345,U021,P003,Power Bank,1,999,2025-08-01 21:05:54,UPI,Kolkata
1346,U082,P001,Bluetooth Speaker,3,1499,2025-07-18 12:13:21,Netbanking,Chennai
1347,U038,P002,Mobile Cover,1,299,2025-07-28 20:10:28,Netbanking,Mumbai
1348,U121,P006,Charger,1,699,2025-08-01 22:09:23,Wallet,Pune
1349,U115,P005,Earbuds,1,1999,2025-07-15 07:55:50,UPI,Bengaluru
1350,U005,P003,Power Bank,1,999,2025-07-15 12:46:21,Credit Card,Bengaluru
1351,U141,P006,Charger,3,699,2025-07-27 02:31:55,COD,Kolkata
1352,U109,P001,Bluetooth Speaker,2,1499,2025-07-29 19:09:27,Credit Card,Pune
1353,U078,P001,Bluetooth Speaker,1,1499,2025-07-14 17:45:21,Credit Card,Hyderabad
1354,U108,P006,Charger,3,699,2025-07-16 04:49:33,Wallet,Hyderabad
1355,U017,P001,Bluetooth Speaker,2,1499,2025-07-16 02:42:46,COD,Bengaluru
1356,U138,P001,Bluetooth Speaker,3,1499,2025-07-12 22:00:11,COD,Delhi
1357,U148,P002,Mobile Cover,3,299,2025-07-13 23:00:45,Credit Card,Chennai
1358,U075,P004,Smart Watch,1,3499,2025-07-15 00:33:38,COD,Kolkata
1359,U091,P002,Mobile Cover,3,299,2025-08-03 06:23:31,Wallet,Bengaluru
1360,U048,P006,Charger,3,699,2025-07-29 00:02:33,UPI,Kolkata
1361,U135,P003,Power Bank,1,999,2025-07-11 10:43:10,COD,Bengaluru
1362,U140,P005,Earbuds,3,1999,2025-07-10 12:12:43,COD,Pune
1363,U006,P004,Smart Watch,2,3499,2025-08-04 01:37:57,UPI,Mumbai
1364,U163,P004,Smart Watch,2,3499,2025-07-26 03:51:41,Netbanking,Bengaluru
1365,U192,P001,Bluetooth Speaker,2,1499,2025-07-20 10:47:50,UPI,Kolkata
1366,U089,P002,Mobile Cover,3,299,2025-08-01 00:01:01,UPI,Kolkata
1367,U198,P005,Earbuds,3,1999,2025-07-09 00:46:33,Netbanking,Chennai
1368,U035,P001,Bluetooth Speaker,2,1499,2025-07-09 21:32:33,COD,Mumbai
1369,U087,P007,Screen Guard,3,199,2025-07-12 14:26:58,Credit Card,Mumbai
1370,U200,P006,Charger,2,699,2025-07-07 16:46:10,Wallet,Delhi
1371,U162,P002,Mobile Cover,1,299,2025-07-31 04:36:03,UPI,Delhi
1372,U184,P007,Screen Guard,2,199,2025-07-08 11:40:01,UPI,Pune
1373,U076,P002,Mobile Cover,1,299,2025-07-22 12:13:18,Credit Card,Hyderabad
1374,U011,P003,Power Bank,2,999,2025-08-02 04:10:30,COD,Delhi
1375,U102,P007,Screen Guard,3,199,2025-07-22 08:10:50,Wallet,Hyderabad
1376,U065,P001,Bluetooth Speaker,3,1499,2025-07-23 04:09:43,Credit Card,Mumbai
1377,U074,P003,Power Bank,1,999,2025-07-16 23:40:49,Netbanking,Mumbai
1378,U070,P001,Bluetooth Speaker,2,1499,2025-08-03 04:15:10,Wallet,Bengaluru
1379,U103,P006,Charger,2,699,2025-07-12 08:53:44,Wallet,Bengaluru
1380,U087,P002,Mobile Cover,2,299,2025-07-22 03:17:03,Wallet,Mumbai
1381,U095,P007,Screen Guard,3,199,2025-07-24 23:39:12,Netbanking,Mumbai
1382,U022,P006,Charger,2,699,2025-07-27 02:35:51,UPI,Kolkata
1383,U111,P005,Earbuds,1,1999,2025-07-18 03:52:39,COD,Mumbai
1384,U076,P003,Power Bank,1,999,2025-08-02 15:31:10,UPI,Hyderabad
1385,U084,P006,Charger,2,699,2025-07-14 03:09:58,Netbanking,Bengaluru
1386,U115,P005,Earbuds,3,1999,2025-07-19 03:24:19,Wallet,Bengaluru
1387,U043,P006,Charger,2,699,2025-07-17 00:57:17,Netbanking,Mumbai
1388,U115,P001,Bluetooth Speaker,3,1499,2025-07-28 04:35:29,Netbanking,Bengaluru
1389,U158,P004,Smart Watch,2,3499,2025-07-11 16:01:25,UPI,Bengaluru
1390,U020,P006,Charger,3,699,2025-07-18 00:31:19,Wallet,Bengaluru
1391,U094,P005,Earbuds,3,1999,2025-07-26 02:57:56,Credit Card,Mumbai
1392,U008,P002,Mobile Cover,3,299,2025-07-18 18:00:34,Wallet,Mumbai
1393,U009,P002,Mobile Cover,1,299,2025-07-25 17:28:03,Credit Card,Kolkata
1394,U200,P006,Charger,2,699,2025-07-24 18:40:29,Netbanking,Delhi
1395,U099,P005,Earbuds,1,1999,2025-07-21 18:34:37,COD,Mumbai
1396,U040,P006,Charger,2,699,2025-07-05 17:29:18,Netbanking,Hyderabad
1397,U096,P004,Smart Watch,1,3499,2025-07-09 03:07:02,COD,Chennai
1398,U036,P005,Earbuds,2,1999,2025-07-28 19:08:04,Wallet,Chennai
1399,U081,P006,Charger,2,699,2025-07-13 02:28:35,Credit Card,Pune
1400,U030,P001,Bluetooth Speaker,3,1499,2025-07-23 18:01:00,Credit Card,Pune
1401,U128,P005,Earbuds,2,1999,2025-07-11 14:19:10,COD,Hyderabad
1402,U031,P003,Power Bank,2,999,2025-08-03 11:15:19,Wallet,Pune
1403,U055,P005,Earbuds,2,1999,2025-07-26 21:07:17,Wallet,Hyderabad
1404,U052,P001,Bluetooth Speaker,1,1499,2025-07-24 14:23:40,UPI,Hyderabad
1405,U116,P002,Mobile Cover,3,299,2025-07-06 05:17:44,Wallet,Hyderabad
1406,U023,P007,Screen Guard,3,199,2025-07-09 22:32:52,Netbanking,Chennai
1407,U171,P003,Power Bank,3,999,2025-08-03 14:23:38,UPI,Pune
1408,U141,P005,Earbuds,2,1999,2025-07-18 02:09:27,Netbanking,Kolkata
1409,U041,P006,Charger,3,699,2025-07-05 22:33:46,Credit Card,Mumbai
1410,U093,P005,Earbuds,1,1999,2025-07-06 06:10:16,UPI,Chennai
1411,U052,P007,Screen Guard,1,199,2025-07-16 10:13:27,Credit Card,Hyderabad
1412,U127,P001,Bluetooth Speaker,2,1499,2025-08-03 08:12:03,COD,Pune
1413,U147,P003,Power Bank,2,999,2025-07-14 09:54:08,COD,Delhi
1414,U034,P005,Earbuds,1,1999,2025-08-02 12:58:50,UPI,Mumbai
1415,U080,P004,Smart Watch,3,3499,2025-07-23 23:21:18,Wallet,Mumbai
1416,U135,P004,Smart Watch,2,3499,2025-07-28 21:21:41,COD,Bengaluru
1417,U019,P002,Mobile Cover,2,299,2025-07-31 05:38:07,UPI,Hyderabad
1418,U116,P004,Smart Watch,3,3499,2025-07-11 18:01:47,COD,Hyderabad
1419,U089,P002,Mobile Cover,3,299,2025-07-14 09:56:50,COD,Kolkata
1420,U047,P007,Screen Guard,1,199,2025-07-29 06:28:25,Wallet,Pune
1421,U129,P007,Screen Guard,1,199,2025-07-18 18:26:51,UPI,Kolkata
1422,U133,P002,Mobile Cover,2,299,2025-07-17 22:38:15,Credit Card,Mumbai
1423,U042,P003,Power Bank,3,999,2025-07-23 21:25:45,Credit Card,Bengaluru
1424,U089,P005,Earbuds,2,1999,2025-07-18 17:36:01,UPI,Kolkata
1425,U065,P002,Mobile Cover,3,299,2025-07-22 20:16:20,COD,Mumbai
1426,U071,P002,Mobile Cover,3,299,2025-07-13 20:49:05,Netbanking,Hyderabad
1427,U158,P005,Earbuds,1,1999,2025-07-19 04:29:50,COD,Bengaluru
1428,U165,P002,Mobile Cover,3,299,2025-07-19 00:10:31,COD,Pune
1429,U040,P002,Mobile Cover,3,299,2025-07-11 23:01:18,COD,Hyderabad
1430,U185,P005,Earbuds,2,1999,2025-07-24 22:57:04,COD,Chennai
1431,U011,P007,Screen Guard,1,199,2025-07-09 08:12:37,UPI,Delhi
1432,U012,P006,Charger,3,699,2025-07-08 22:56:55,Netbanking,Kolkata
1433,U167,P002,Mobile Cover,3,299,2025-07-08 05:27:51,Wallet,Hyderabad
1434,U159,P006,Charger,1,699,2025-07-24 14:27:47,Wallet,Delhi
1435,U161,P005,Earbuds,2,1999,2025-07-15 00:38:04,Netbanking,Chennai
1436,U124,P002,Mobile Cover,3,299,2025-07-19 16:00:53,Wallet,Pune
1437,U077,P004,Smart Watch,1,3499,2025-08-01 01:33:14,UPI,Pune
1438,U041,P004,Smart Watch,2,3499,2025-07-17 19:09:45,Wallet,Mumbai
1439,U119,P002,Mobile Cover,2,299,2025-07-23 07:09:09,COD,Chennai
1440,U037,P003,Power Bank,3,999,2025-07-08 04:04:39,Netbanking,Mumbai
1441,U188,P007,Screen Guard,2,199,2025-07-25 06:33:02,Wallet,Mumbai
1442,U034,P007,Screen Guard,2,199,2025-07-20 03:48:19,COD,Mumbai
1443,U144,P001,Bluetooth Speaker,2,1499,2025-07-26 18:34:54,Credit Card,Chennai
1444,U120,P001,Bluetooth Speaker,2,1499,2025-07-14 05:34:35,Wallet,Hyderabad
1445,U064,P002,Mobile Cover,1,299,2025-07-10 01:11:58,UPI,Hyderabad
1446,U075,P004,Smart Watch,3,3499,2025-07-21 16:54:29,Wallet,Kolkata
1447,U064,P007,Screen Guard,1,199,2025-07-07 11:01:08,Netbanking,Hyderabad
1448,U148,P006,Charger,2,699,2025-07-26 06:42:10,Credit Card,Chennai
1449,U196,P002,Mobile Cover,2,299,2025-07-25 04:08:54,COD,Kolkata
1450,U120,P004,Smart Watch,2,3499,2025-07-16 16:28:53,Wallet,Hyderabad
1451,U006,P001,Bluetooth Speaker,2,1499,2025-08-04 01:24:55,COD,Mumbai
1452,U118,P002,Mobile Cover,1,299,2025-07-06 12:55:20,COD,Delhi
1453,U091,P001,Bluetooth Speaker,1,1499,2025-07-19 10:02:02,Netbanking,Bengaluru
1454,U127,P005,Earbuds,3,1999,2025-07-14 00:45:39,Wallet,Pune
1455,U074,P005,Earbuds,1,1999,2025-07-15 08:01:57,UPI,Mumbai
1456,U111,P002,Mobile Cover,2,299,2025-07-25 22:23:16,Netbanking,Mumbai
1457,U196,P004,Smart Watch,2,3499,2025-07-08 11:37:31,UPI,Kolkata
1458,U103,P001,Bluetooth Speaker,3,1499,2025-07-11 03:18:37,COD,Bengaluru
1459,U050,P003,Power Bank,3,999,2025-07-17 16:37:30,Netbanking,Mumbai
1460,U019,P004,Smart Watch,3,3499,2025-07-31 11:31:19,Wallet,Hyderabad
1461,U196,P005,Earbuds,2,1999,2025-07-17 20:11:39,COD,Kolkata
1462,U175,P005,Earbuds,1,1999,2025-07-11 13:54:19,Credit Card,Chennai
1463,U025,P004,Smart Watch,2,3499,2025-07-28 07:41:03,Netbanking,Delhi
1464,U143,P003,Power Bank,1,999,2025-07-05 13:57:14,Credit Card,Kolkata
1465,U155,P005,Earbuds,2,1999,2025-07-07 11:56:23,COD,Pune
1466,U011,P001,Bluetooth Speaker,1,1499,2025-07-24 04:00:55,Credit Card,Delhi
1467,U183,P003,Power Bank,2,999,2025-07-23 02:34:03,COD,Chennai
1468,U117,P002,Mobile Cover,3,299,2025-07-11 20:17:34,COD,Delhi
1469,U036,P003,Power Bank,3,999,2025-08-01 15:42:15,Netbanking,Chennai
1470,U042,P004,Smart Watch,3,3499,2025-07-17 16:50:41,Netbanking,Bengaluru
1471,U152,P003,Power Bank,3,999,2025-07-22 00:29:36,COD,Chennai
1472,U137,P004,Smart Watch,3,3499,2025-07-14 02:33:16,COD,Chennai
1473,U077,P004,Smart Watch,1,3499,2025-07-19 19:00:42,Netbanking,Pune
1474,U085,P006,Charger,1,699,2025-07-07 08:49:37,Wallet,Kolkata
1475,U150,P003,Power Bank,3,999,2025-07-27 08:36:10,UPI,Delhi
1476,U153,P004,Smart Watch,2,3499,2025-07-24 13:38:02,COD,Kolkata
1477,U148,P002,Mobile Cover,3,299,2025-08-01 07:45:33,UPI,Chennai
1478,U150,P004,Smart Watch,1,3499,2025-07-28 04:57:38,COD,Delhi
1479,U162,P006,Charger,3,699,2025-07-29 08:53:08,Wallet,Delhi
1480,U038,P007,Screen Guard,3,199,2025-07-13 22:15:21,Credit Card,Mumbai
1481,U009,P005,Earbuds,3,1999,2025-07-25 22:08:26,UPI,Kolkata
1482,U049,P001,Bluetooth Speaker,2,1499,2025-07-13 17:45:07,Netbanking,Bengaluru
1483,U108,P002,Mobile Cover,2,299,2025-07-23 14:52:31,Credit Card,Hyderabad
1484,U106,P005,Earbuds,3,1999,2025-07-21 19:46:50,Wallet,Chennai
1485,U189,P006,Charger,1,699,2025-07-10 07:47:54,Credit Card,Bengaluru
1486,U133,P002,Mobile Cover,3,299,2025-08-04 03:22:34,Netbanking,Mumbai
1487,U170,P004,Smart Watch,3,3499,2025-07-06 22:44:35,Wallet,Chennai
1488,U081,P002,Mobile Cover,2,299,2025-07-11 16:15:33,COD,Pune
1489,U088,P005,Earbuds,2,1999,2025-07-22 00:02:28,Netbanking,Delhi
1490,U157,P004,Smart Watch,1,3499,2025-07-25 12:43:15,Credit Card,Mumbai
1491,U072,P005,Earbuds,2,1999,2025-07-22 11:04:38,Credit Card,Hyderabad
1492,U077,P007,Screen Guard,2,199,2025-07-14 15:31:26,Credit Card,Pune
1493,U177,P006,Charger,2,699,2025-07-31 09:18:18,Netbanking,Kolkata
1494,U123,P003,Power Bank,3,999,2025-07-15 04:18:11,Netbanking,Delhi
1495,U074,P001,Bluetooth Speaker,3,1499,2025-07-22 03:46:00,COD,Mumbai
1496,U098,P004,Smart Watch,2,3499,2025-07-21 23:31:56,Credit Card,Mumbai
1497,U075,P001,Bluetooth Speaker,2,1499,2025-07-08 12:23:37,UPI,Kolkata
1498,U089,P004,Smart Watch,3,3499,2025-07-15 03:00:46,Netbanking,Kolkata
1499,U192,P004,Smart Watch,1,3499,2025-07-23 10:28:32,Credit Card,Kolkata
1500,U138,P003,Power Bank,3,999,2025-07-07 12:33:28,Netbanking,Delhi
1501,U036,P001,Bluetooth Speaker,3,1499,2025-07-11 13:24:26,COD,Chennai
1502,U062,P002,Mobile Cover,1,299,2025-07-11 05:57:10,COD,Mumbai
1503,U058,P006,Charger,1,699,2025-07-19 07:45:21,UPI,Kolkata
1504,U026,P004,Smart Watch,2,3499,2025-07-23 16:09:17,Wallet,Pune
1505,U026,P006,Charger,1,699,2025-08-04 00:37:09,UPI,Pune
1506,U141,P002,Mobile Cover,2,299,2025-07-07 20:17:28,Wallet,Kolkata
1507,U123,P006,Charger,1,699,2025-07-16 18:56:04,Netbanking,Delhi
1508,U083,P003,Power Bank,3,999,2025-07-25 06:52:57,UPI,Kolkata
1509,U197,P001,Bluetooth Speaker,3,1499,2025-07-23 12:56:21,COD,Pune
1510,U060,P005,Earbuds,3,1999,2025-07-30 22:52:44,UPI,Bengaluru
1511,U045,P004,Smart Watch,1,3499,2025-07-28 06:47:52,UPI,Chennai
1512,U102,P007,Screen Guard,2,199,2025-07-25 13:46:11,Credit Card,Hyderabad
1513,U192,P007,Screen Guard,2,199,2025-07-31 11:48:40,UPI,Kolkata
1514,U003,P003,Power Bank,3,999,2025-07-07 21:27:55,COD,Pune
1515,U028,P003,Power Bank,2,999,2025-07-11 08:34:27,Wallet,Hyderabad
1516,U165,P005,Earbuds,3,1999,2025-07-21 20:25:27,Wallet,Pune
1517,U035,P007,Screen Guard,3,199,2025-07-21 08:30:51,Wallet,Mumbai
1518,U070,P002,Mobile Cover,1,299,2025-07-23 15:31:20,Netbanking,Bengaluru
1519,U042,P006,Charger,2,699,2025-07-23 06:38:20,Netbanking,Bengaluru
1520,U184,P002,Mobile Cover,1,299,2025-08-01 22:21:16,Netbanking,Pune
1521,U076,P005,Earbuds,3,1999,2025-07-21 04:03:47,Credit Card,Hyderabad
1522,U045,P005,Earbuds,3,1999,2025-07-22 17:24:48,Wallet,Chennai
1523,U110,P005,Earbuds,2,1999,2025-07-09 14:53:00,UPI,Delhi
1524,U103,P006,Charger,1,699,2025-07-11 06:19:57,Credit Card,Bengaluru
1525,U036,P004,Smart Watch,2,3499,2025-07-20 19:07:27,Credit Card,Chennai
1526,U002,P003,Power Bank,2,999,2025-07-20 19:54:53,Credit Card,Mumbai
1527,U115,P007,Screen Guard,2,199,2025-07-13 23:00:12,Netbanking,Bengaluru
1528,U078,P005,Earbuds,3,1999,2025-07-09 20:36:50,COD,Hyderabad
1529,U003,P003,Power Bank,3,999,2025-07-10 01:18:40,Netbanking,Pune
1530,U178,P002,Mobile Cover,1,299,2025-07-08 11:39:28,UPI,Delhi
1531,U120,P003,Power Bank,1,999,2025-07-23 12:14:19,Wallet,Hyderabad
1532,U176,P005,Earbuds,3,1999,2025-07-07 06:33:43,Netbanking,Pune
1533,U177,P001,Bluetooth Speaker,3,1499,2025-07-18 21:53:23,Netbanking,Kolkata
1534,U095,P005,Earbuds,1,1999,2025-08-03 01:20:52,Credit Card,Mumbai
1535,U035,P004,Smart Watch,1,3499,2025-07-31 12:41:09,Wallet,Mumbai
1536,U192,P005,Earbuds,2,1999,2025-07-20 22:15:12,Wallet,Kolkata
1537,U180,P005,Earbuds,2,1999,2025-07-11 14:05:14,COD,Mumbai
1538,U171,P007,Screen Guard,1,199,2025-07-31 12:17:07,Credit Card,Pune
1539,U175,P007,Screen Guard,3,199,2025-07-18 08:42:57,UPI,Chennai
1540,U135,P004,Smart Watch,3,3499,2025-07-29 17:54:13,Netbanking,Bengaluru
1541,U020,P005,Earbuds,1,1999,2025-07-07 13:05:38,UPI,Bengaluru
1542,U141,P005,Earbuds,1,1999,2025-07-19 01:32:35,COD,Kolkata
1543,U138,P002,Mobile Cover,1,299,2025-08-02 18:36:18,Netbanking,Delhi
1544,U134,P004,Smart Watch,1,3499,2025-07-24 22:28:08,Credit Card,Hyderabad
1545,U184,P005,Earbuds,2,1999,2025-07-28 14:35:27,UPI,Pune
1546,U131,P004,Smart Watch,1,3499,2025-07-21 07:11:15,Wallet,Bengaluru
1547,U034,P005,Earbuds,2,1999,2025-07-21 21:15:19,Wallet,Mumbai
1548,U145,P001,Bluetooth Speaker,3,1499,2025-07-29 01:54:34,Wallet,Pune
1549,U173,P007,Screen Guard,2,199,2025-07-29 20:10:00,UPI,Delhi
1550,U102,P003,Power Bank,1,999,2025-07-17 12:08:18,Credit Card,Hyderabad
1551,U149,P001,Bluetooth Speaker,1,1499,2025-07-25 15:43:18,Wallet,Mumbai
1552,U089,P006,Charger,1,699,2025-07-16 02:33:02,COD,Kolkata
1553,U016,P001,Bluetooth Speaker,2,1499,2025-07-28 13:17:33,UPI,Hyderabad
1554,U074,P004,Smart Watch,1,3499,2025-08-01 14:05:35,Credit Card,Mumbai
1555,U197,P006,Charger,3,699,2025-07-09 00:57:21,Wallet,Pune
1556,U096,P004,Smart Watch,2,3499,2025-08-02 23:59:59,Wallet,Chennai
1557,U097,P001,Bluetooth Speaker,3,1499,2025-07-21 18:03:55,COD,Delhi
1558,U035,P006,Charger,2,699,2025-07-10 09:25:30,UPI,Mumbai
1559,U046,P005,Earbuds,2,1999,2025-08-03 07:55:34,COD,Hyderabad
1560,U033,P006,Charger,1,699,2025-07-25 18:18:19,UPI,Chennai
1561,U194,P001,Bluetooth Speaker,2,1499,2025-08-02 01:13:23,Wallet,Mumbai
1562,U173,P006,Charger,3,699,2025-07-17 05:56:18,Wallet,Delhi
1563,U137,P004,Smart Watch,1,3499,2025-07-30 22:30:12,Credit Card,Chennai
1564,U118,P003,Power Bank,1,999,2025-07-14 05:53:46,Netbanking,Delhi
1565,U049,P006,Charger,1,699,2025-07-28 19:54:04,UPI,Bengaluru
1566,U170,P004,Smart Watch,3,3499,2025-07-29 20:05:04,UPI,Chennai
1567,U062,P002,Mobile Cover,1,299,2025-08-01 21:58:25,UPI,Mumbai
1568,U153,P001,Bluetooth Speaker,2,1499,2025-07-27 11:21:09,COD,Kolkata
1569,U173,P006,Charger,1,699,2025-07-17 13:14:55,Credit Card,Delhi
1570,U190,P001,Bluetooth Speaker,2,1499,2025-07-15 09:41:43,Wallet,Kolkata
1571,U060,P005,Earbuds,1,1999,2025-07-09 00:03:09,UPI,Bengaluru
1572,U036,P005,Earbuds,2,1999,2025-08-04 09:59:32,Credit Card,Chennai
1573,U188,P005,Earbuds,2,1999,2025-08-03 22:53:25,COD,Mumbai
1574,U154,P007,Screen Guard,3,199,2025-07-10 14:14:15,Netbanking,Delhi
1575,U061,P003,Power Bank,1,999,2025-07-15 02:45:45,COD,Kolkata
1576,U057,P004,Smart Watch,2,3499,2025-08-02 01:38:56,Netbanking,Bengaluru
1577,U016,P005,Earbuds,3,1999,2025-07-29 19:44:28,Credit Card,Hyderabad
1578,U161,P006,Charger,2,699,2025-08-04 00:10:00,COD,Chennai
1579,U127,P001,Bluetooth Speaker,2,1499,2025-08-01 01:52:16,Wallet,Pune
1580,U135,P003,Power Bank,3,999,2025-07-07 14:58:40,Wallet,Bengaluru
1581,U105,P002,Mobile Cover,2,299,2025-07-19 12:29:35,Wallet,Hyderabad
1582,U048,P007,Screen Guard,3,199,2025-07-07 00:16:04,Wallet,Kolkata
1583,U062,P007,Screen Guard,1,199,2025-07-07 04:26:58,Netbanking,Mumbai
1584,U182,P002,Mobile Cover,2,299,2025-07-30 22:59:09,UPI,Chennai
1585,U144,P004,Smart Watch,2,3499,2025-07-28 11:12:01,COD,Chennai
1586,U136,P002,Mobile Cover,2,299,2025-08-03 02:37:25,Credit Card,Kolkata
1587,U066,P002,Mobile Cover,2,299,2025-07-24 00:00:16,UPI,Pune
1588,U116,P007,Screen Guard,2,199,2025-07-26 21:52:32,UPI,Hyderabad
1589,U138,P006,Charger,1,699,2025-07-24 09:01:57,UPI,Delhi
1590,U069,P004,Smart Watch,3,3499,2025-08-01 23:58:03,COD,Bengaluru
1591,U155,P001,Bluetooth Speaker,1,1499,2025-07-09 12:29:07,Credit Card,Pune
1592,U195,P005,Earbuds,3,1999,2025-07-12 23:31:49,COD,Delhi
1593,U056,P004,Smart Watch,1,3499,2025-08-02 22:04:20,Netbanking,Hyderabad
1594,U078,P001,Bluetooth Speaker,1,1499,2025-07-15 21:25:28,Credit Card,Hyderabad
1595,U190,P001,Bluetooth Speaker,3,1499,2025-07-08 12:25:40,Wallet,Kolkata
1596,U063,P006,Charger,3,699,2025-07-29 20:01:16,Credit Card,Hyderabad
1597,U102,P002,Mobile Cover,3,299,2025-07-28 05:20:28,Netbanking,Hyderabad
1598,U199,P003,Power Bank,2,999,2025-07-29 10:52:22,Wallet,Mumbai
1599,U137,P006,Charger,2,699,2025-08-02 13:51:03,Netbanking,Chennai
1600,U067,P003,Power Bank,3,999,2025-07-10 22:42:29,Wallet,Pune
1601,U120,P001,Bluetooth Speaker,3,1499,2025-07-22 18:08:14,Wallet,Hyderabad
1602,U195,P007,Screen Guard,2,199,2025-07-16 13:19:24,Credit Card,Delhi
1603,U095,P003,Power Bank,2,999,2025-07-25 05:49:10,UPI,Mumbai
1604,U145,P007,Screen Guard,1,199,2025-07-09 22:14:53,Credit Card,Pune
1605,U005,P003,Power Bank,3,999,2025-07-06 21:15:15,COD,Bengaluru
1606,U149,P006,Charger,2,699,2025-07-27 05:25:13,Netbanking,Mumbai
1607,U040,P002,Mobile Cover,2,299,2025-07-08 06:55:37,Credit Card,Hyderabad
1608,U098,P005,Earbuds,1,1999,2025-07-17 07:54:05,Wallet,Mumbai
1609,U141,P006,Charger,3,699,2025-07-29 22:49:29,Netbanking,Kolkata
1610,U066,P007,Screen Guard,2,199,2025-07-26 22:04:17,Wallet,Pune
1611,U118,P002,Mobile Cover,3,299,2025-07-26 09:09:56,Netbanking,Delhi
1612,U044,P002,Mobile Cover,3,299,2025-07-29 16:27:44,COD,Kolkata
1613,U126,P002,Mobile Cover,3,299,2025-08-01 09:22:22,UPI,Pune
1614,U135,P001,Bluetooth Speaker,1,1499,2025-07-31 13:18:46,UPI,Bengaluru
1615,U196,P001,Bluetooth Speaker,2,1499,2025-07-06 13:49:49,Credit Card,Kolkata
1616,U162,P002,Mobile Cover,1,299,2025-07-15 20:30:42,Credit Card,Delhi
1617,U003,P002,Mobile Cover,3,299,2025-07-26 14:03:08,Wallet,Pune
1618,U096,P001,Bluetooth Speaker,3,1499,2025-07-17 08:39:40,COD,Chennai
1619,U124,P006,Charger,2,699,2025-07-26 01:57:07,UPI,Pune
1620,U002,P005,Earbuds,3,1999,2025-07-31 15:00:37,Wallet,Mumbai
1621,U004,P001,Bluetooth Speaker,3,1499,2025-07-20 16:26:54,Netbanking,Hyderabad
1622,U138,P003,Power Bank,1,999,2025-07-25 10:53:19,COD,Delhi
1623,U179,P006,Charger,2,699,2025-07-12 00:12:42,Credit Card,Bengaluru
1624,U028,P001,Bluetooth Speaker,3,1499,2025-07-07 08:08:36,Credit Card,Hyderabad
1625,U062,P002,Mobile Cover,3,299,2025-07-29 17:45:38,COD,Mumbai
1626,U065,P007,Screen Guard,2,199,2025-07-06 14:27:27,Netbanking,Mumbai
1627,U102,P001,Bluetooth Speaker,2,1499,2025-07-20 00:34:59,Wallet,Hyderabad
1628,U118,P005,Earbuds,1,1999,2025-08-01 15:50:01,Credit Card,Delhi
1629,U077,P006,Charger,1,699,2025-07-25 22:51:08,UPI,Pune
1630,U024,P004,Smart Watch,2,3499,2025-07-16 12:41:01,Wallet,Pune
1631,U142,P004,Smart Watch,1,3499,2025-07-13 04:51:29,UPI,Hyderabad
1632,U180,P002,Mobile Cover,1,299,2025-07-12 18:13:05,Wallet,Mumbai
1633,U112,P006,Charger,2,699,2025-07-25 02:56:08,COD,Mumbai
